dataset,noise,trial,algorithm,mu,lam_step,accuracy,frobenius,gt_frobenius
highschool,20,1,fugal_init,0.3,1.0,1.0,2304.0,2304.0
highschool,20,1,fugal_init,0.5,0.2,1.0,2304.0,2304.0
highschool,20,1,fugal_init,0.5,0.4,1.0,2304.0,2304.0
highschool,20,1,fugal_init,0.5,0.6,1.0,2304.0,2304.0
highschool,20,1,fugal_init,0.5,0.8,1.0,2304.0,2304.0
highschool,20,1,fugal_init,0.5,1.0,1.0,2304.0,2304.0
highschool,20,1,fugal_init,1,0.2,1.0,2304.0,2304.0
highschool,20,1,fugal_init,1,0.4,1.0,2304.0,2304.0
highschool,20,1,fugal_init,1,0.6,1.0,2304.0,2304.0
highschool,20,1,fugal_init,1,0.8,1.0,2304.0,2304.0
highschool,20,1,fugal_init,1,1.0,1.0,2304.0,2304.0
highschool,20,1,fugal_init,2,0.2,1.0,2304.0,2304.0
highschool,20,1,fugal_init,2,0.4,1.0,2304.0,2304.0
highschool,20,1,fugal_init,2,0.6,1.0,2304.0,2304.0
highschool,20,1,fugal_init,2,0.8,1.0,2304.0,2304.0
highschool,20,1,fugal_init,2,1.0,1.0,2304.0,2304.0
highschool,20,1,qap_init,,,1.0,2304.0,2304.0
highschool,20,2,fugal_init,0.05,0.2,1.0,2278.0,2278.0
highschool,20,2,fugal_init,0.05,0.4,1.0,2278.0,2278.0
highschool,20,2,fugal_init,0.05,0.6,1.0,2278.0,2278.0
highschool,20,2,fugal_init,0.05,0.8,1.0,2278.0,2278.0
highschool,20,2,fugal_init,0.05,1.0,1.0,2278.0,2278.0
highschool,20,2,fugal_init,0.1,0.2,1.0,2278.0,2278.0
highschool,20,2,fugal_init,0.1,0.4,1.0,2278.0,2278.0
highschool,20,2,fugal_init,0.1,0.6,1.0,2278.0,2278.0
highschool,20,2,fugal_init,0.1,0.8,1.0,2278.0,2278.0
highschool,20,2,fugal_init,0.1,1.0,1.0,2278.0,2278.0
highschool,20,2,fugal_init,0.3,0.2,1.0,2278.0,2278.0
highschool,20,2,fugal_init,0.3,0.4,1.0,2278.0,2278.0
highschool,20,2,fugal_init,0.3,0.6,1.0,2278.0,2278.0
highschool,20,2,fugal_init,0.3,0.8,1.0,2278.0,2278.0
highschool,20,2,fugal_init,0.3,1.0,1.0,2278.0,2278.0
highschool,20,2,fugal_init,0.5,0.2,1.0,2278.0,2278.0
highschool,20,2,fugal_init,0.5,0.4,1.0,2278.0,2278.0
highschool,20,2,fugal_init,0.5,0.6,1.0,2278.0,2278.0
highschool,20,2,fugal_init,0.5,0.8,1.0,2278.0,2278.0
highschool,20,2,fugal_init,0.5,1.0,1.0,2278.0,2278.0
highschool,20,2,fugal_init,1,0.2,1.0,2278.0,2278.0
highschool,20,2,fugal_init,1,0.4,1.0,2278.0,2278.0
highschool,20,2,fugal_init,1,0.6,1.0,2278.0,2278.0
highschool,20,2,fugal_init,1,0.8,1.0,2278.0,2278.0
highschool,20,2,fugal_init,1,1.0,1.0,2278.0,2278.0
highschool,20,2,fugal_init,2,0.2,1.0,2278.0,2278.0
highschool,20,2,fugal_init,2,0.4,1.0,2278.0,2278.0
highschool,20,2,fugal_init,2,0.6,1.0,2278.0,2278.0
highschool,20,2,fugal_init,2,0.8,1.0,2278.0,2278.0
highschool,20,2,fugal_init,2,1.0,1.0,2278.0,2278.0
highschool,20,2,qap_init,,,1.0,2278.0,2278.0
highschool,5,0,fugal_init,0.05,0.2,1.0,624.0,624.0
highschool,5,0,fugal_init,0.05,0.4,1.0,624.0,624.0
highschool,5,0,fugal_init,0.05,0.6,1.0,624.0,624.0
highschool,5,0,fugal_init,0.05,0.8,1.0,624.0,624.0
highschool,5,0,fugal_init,0.05,1.0,1.0,624.0,624.0
highschool,5,0,fugal_init,0.1,0.2,1.0,624.0,624.0
highschool,5,0,fugal_init,0.1,0.4,1.0,624.0,624.0
highschool,5,0,fugal_init,0.1,0.6,1.0,624.0,624.0
highschool,5,0,fugal_init,0.1,0.8,1.0,624.0,624.0
highschool,5,0,fugal_init,0.1,1.0,1.0,624.0,624.0
highschool,5,0,fugal_init,0.3,0.2,1.0,624.0,624.0
highschool,5,0,fugal_init,0.3,0.4,1.0,624.0,624.0
highschool,5,0,fugal_init,0.3,0.6,1.0,624.0,624.0
highschool,5,0,fugal_init,0.3,0.8,1.0,624.0,624.0
highschool,5,0,fugal_init,0.3,1.0,1.0,624.0,624.0
highschool,5,0,fugal_init,0.5,0.2,1.0,624.0,624.0
highschool,5,0,fugal_init,0.5,0.4,1.0,624.0,624.0
highschool,5,0,fugal_init,0.5,0.6,1.0,624.0,624.0
highschool,5,0,fugal_init,0.5,0.8,1.0,624.0,624.0
highschool,5,0,fugal_init,0.5,1.0,1.0,624.0,624.0
highschool,5,0,fugal_init,1,0.2,1.0,624.0,624.0
highschool,5,0,fugal_init,1,0.4,1.0,624.0,624.0
highschool,5,0,fugal_init,1,0.6,1.0,624.0,624.0
highschool,5,0,fugal_init,1,0.8,1.0,624.0,624.0
highschool,5,0,fugal_init,1,1.0,1.0,624.0,624.0
highschool,5,0,fugal_init,2,0.2,1.0,624.0,624.0
highschool,5,0,fugal_init,2,0.4,1.0,624.0,624.0
highschool,5,0,fugal_init,2,0.6,1.0,624.0,624.0
highschool,5,0,fugal_init,2,0.8,1.0,624.0,624.0
highschool,5,0,fugal_init,2,1.0,1.0,624.0,624.0
highschool,5,0,qap_init,,,1.0,624.0,624.0
highschool,5,1,fugal_init,0.05,0.2,1.0,568.0,568.0
highschool,5,1,fugal_init,0.05,0.4,1.0,568.0,568.0
highschool,5,1,fugal_init,0.05,0.6,1.0,568.0,568.0
highschool,5,1,fugal_init,0.05,0.8,1.0,568.0,568.0
highschool,5,1,fugal_init,0.05,1.0,1.0,568.0,568.0
highschool,5,1,fugal_init,0.1,0.2,1.0,568.0,568.0
highschool,5,1,fugal_init,0.1,0.4,1.0,568.0,568.0
highschool,5,1,fugal_init,0.1,0.6,1.0,568.0,568.0
highschool,5,1,fugal_init,0.1,0.8,1.0,568.0,568.0
highschool,5,1,fugal_init,0.1,1.0,1.0,568.0,568.0
highschool,5,1,fugal_init,0.3,0.2,1.0,568.0,568.0
highschool,5,1,fugal_init,0.3,0.4,1.0,568.0,568.0
highschool,5,1,fugal_init,0.3,0.6,1.0,568.0,568.0
highschool,5,1,fugal_init,0.3,0.8,1.0,568.0,568.0
highschool,5,1,fugal_init,0.3,1.0,1.0,568.0,568.0
highschool,5,1,fugal_init,0.5,0.2,1.0,568.0,568.0
highschool,5,1,fugal_init,0.5,0.4,1.0,568.0,568.0
highschool,5,1,fugal_init,0.5,0.6,1.0,568.0,568.0
highschool,5,1,fugal_init,0.5,0.8,1.0,568.0,568.0
highschool,5,1,fugal_init,0.5,1.0,1.0,568.0,568.0
highschool,5,1,fugal_init,1,0.2,1.0,568.0,568.0
highschool,5,1,fugal_init,1,0.4,1.0,568.0,568.0
highschool,5,1,fugal_init,1,0.6,1.0,568.0,568.0
highschool,5,1,fugal_init,1,0.8,1.0,568.0,568.0
highschool,5,1,fugal_init,1,1.0,1.0,568.0,568.0
highschool,5,1,fugal_init,2,0.2,1.0,568.0,568.0
highschool,5,1,fugal_init,2,0.4,1.0,568.0,568.0
highschool,5,1,fugal_init,2,0.6,1.0,568.0,568.0
highschool,5,1,fugal_init,2,0.8,1.0,568.0,568.0
highschool,5,1,fugal_init,2,1.0,1.0,568.0,568.0
highschool,5,1,qap_init,,,1.0,568.0,568.0
highschool,5,2,fugal_init,0.05,0.2,1.0,596.0,596.0
highschool,5,2,fugal_init,0.05,0.4,1.0,596.0,596.0
highschool,5,2,fugal_init,0.05,0.6,1.0,596.0,596.0
highschool,5,2,fugal_init,0.05,0.8,1.0,596.0,596.0
highschool,5,2,fugal_init,0.05,1.0,1.0,596.0,596.0
highschool,5,2,fugal_init,0.1,0.2,1.0,596.0,596.0
highschool,5,2,fugal_init,0.1,0.4,1.0,596.0,596.0
highschool,5,2,fugal_init,0.1,0.6,1.0,596.0,596.0
highschool,5,2,fugal_init,0.1,0.8,1.0,596.0,596.0
highschool,5,2,fugal_init,0.1,1.0,1.0,596.0,596.0
highschool,5,2,fugal_init,0.3,0.2,1.0,596.0,596.0
highschool,5,2,fugal_init,0.3,0.4,1.0,596.0,596.0
highschool,5,2,fugal_init,0.3,0.6,1.0,596.0,596.0
highschool,5,2,fugal_init,0.3,0.8,1.0,596.0,596.0
highschool,5,2,fugal_init,0.3,1.0,1.0,596.0,596.0
highschool,5,2,fugal_init,0.5,0.2,1.0,596.0,596.0
highschool,5,2,fugal_init,0.5,0.4,1.0,596.0,596.0
highschool,5,2,fugal_init,0.5,0.6,1.0,596.0,596.0
highschool,5,2,fugal_init,0.5,0.8,1.0,596.0,596.0
highschool,5,2,fugal_init,0.5,1.0,1.0,596.0,596.0
highschool,5,2,fugal_init,1,0.2,1.0,596.0,596.0
highschool,5,2,fugal_init,1,0.4,1.0,596.0,596.0
highschool,5,2,fugal_init,1,0.6,1.0,596.0,596.0
highschool,5,2,fugal_init,1,0.8,1.0,596.0,596.0
highschool,5,2,fugal_init,1,1.0,1.0,596.0,596.0
highschool,5,2,fugal_init,2,0.2,1.0,596.0,596.0
highschool,5,2,fugal_init,2,0.4,1.0,596.0,596.0
highschool,5,2,fugal_init,2,0.6,1.0,596.0,596.0
highschool,5,2,fugal_init,2,0.8,1.0,596.0,596.0
highschool,5,2,fugal_init,2,1.0,1.0,596.0,596.0
highschool,5,2,qap_init,,,1.0,596.0,596.0
multimanga,0,0,fugal_init,0.05,0.2,0.845618,8.0,0.0
multimanga,0,0,fugal_init,0.05,0.4,0.853586,0.0,0.0
multimanga,0,0,fugal_init,0.05,0.6,0.856574,0.0,0.0
multimanga,0,0,fugal_init,0.05,0.8,0.85259,0.0,0.0
multimanga,0,0,fugal_init,0.05,1.0,0.85259,0.0,0.0
multimanga,0,0,fugal_init,0.1,0.2,0.850598,8.0,0.0
multimanga,0,0,fugal_init,0.1,0.4,0.856574,0.0,0.0
multimanga,0,0,fugal_init,0.1,0.6,0.85259,0.0,0.0
multimanga,0,0,fugal_init,0.1,0.8,0.85259,0.0,0.0
multimanga,0,0,fugal_init,0.1,1.0,0.85259,0.0,0.0
multimanga,0,0,fugal_init,0.3,0.2,0.854582,0.0,0.0
multimanga,0,0,fugal_init,0.3,0.4,0.85259,0.0,0.0
multimanga,0,0,fugal_init,0.3,0.6,0.85259,0.0,0.0
multimanga,0,0,fugal_init,0.3,0.8,0.85259,0.0,0.0
multimanga,0,0,fugal_init,0.3,1.0,0.85259,0.0,0.0
multimanga,0,0,fugal_init,0.5,0.2,0.85259,0.0,0.0
multimanga,0,0,fugal_init,0.5,0.4,0.85259,0.0,0.0
multimanga,0,0,fugal_init,0.5,0.6,0.85259,0.0,0.0
multimanga,0,0,fugal_init,0.5,0.8,0.85259,0.0,0.0
multimanga,0,0,fugal_init,0.5,1.0,0.85259,0.0,0.0
multimanga,0,0,fugal_init,1,0.2,0.85259,0.0,0.0
multimanga,0,0,fugal_init,1,0.4,0.85259,0.0,0.0
multimanga,0,0,fugal_init,1,0.6,0.85259,0.0,0.0
multimanga,0,0,fugal_init,1,0.8,0.85259,0.0,0.0
multimanga,0,0,fugal_init,1,1.0,0.85259,0.0,0.0
multimanga,0,0,fugal_init,2,0.2,0.85259,0.0,0.0
multimanga,0,0,fugal_init,2,0.4,0.85259,0.0,0.0
multimanga,0,0,fugal_init,2,0.6,0.85259,0.0,0.0
multimanga,0,0,fugal_init,2,0.8,0.85259,0.0,0.0
multimanga,0,0,fugal_init,2,1.0,0.85259,0.0,0.0
multimanga,0,0,qap_init,,,0.859562,0.0,0.0
multimanga,0,1,fugal_init,0.05,0.2,0.841633,0.0,0.0
multimanga,0,1,fugal_init,0.05,0.4,0.834661,0.0,0.0
multimanga,0,1,fugal_init,0.05,0.6,0.838645,0.0,0.0
multimanga,0,1,fugal_init,0.05,0.8,0.840637,0.0,0.0
multimanga,0,1,fugal_init,0.05,1.0,0.840637,0.0,0.0
multimanga,0,1,fugal_init,0.1,0.2,0.836653,0.0,0.0
multimanga,0,1,fugal_init,0.1,0.4,0.836653,0.0,0.0
multimanga,0,1,fugal_init,0.1,0.6,0.840637,0.0,0.0
multimanga,0,1,fugal_init,0.1,0.8,0.840637,0.0,0.0
multimanga,0,1,fugal_init,0.1,1.0,0.840637,0.0,0.0
multimanga,0,1,fugal_init,0.3,0.2,0.838645,0.0,0.0
multimanga,0,1,fugal_init,0.3,0.4,0.840637,0.0,0.0
multimanga,0,1,fugal_init,0.3,0.6,0.840637,0.0,0.0
multimanga,0,1,fugal_init,0.3,0.8,0.840637,0.0,0.0
multimanga,0,1,fugal_init,0.3,1.0,0.840637,0.0,0.0
multimanga,0,1,fugal_init,0.5,0.2,0.842629,0.0,0.0
multimanga,0,1,fugal_init,0.5,0.4,0.840637,0.0,0.0
multimanga,0,1,fugal_init,0.5,0.6,0.840637,0.0,0.0
multimanga,0,1,fugal_init,0.5,0.8,0.840637,0.0,0.0
multimanga,0,1,fugal_init,0.5,1.0,0.840637,0.0,0.0
multimanga,0,1,fugal_init,1,0.2,0.840637,0.0,0.0
multimanga,0,1,fugal_init,1,0.4,0.840637,0.0,0.0
multimanga,0,1,fugal_init,1,0.6,0.840637,0.0,0.0
multimanga,0,1,fugal_init,1,0.8,0.840637,0.0,0.0
multimanga,0,1,fugal_init,1,1.0,0.840637,0.0,0.0
multimanga,0,1,fugal_init,2,0.2,0.840637,0.0,0.0
multimanga,0,1,fugal_init,2,0.4,0.840637,0.0,0.0
multimanga,0,1,fugal_init,2,0.6,0.840637,0.0,0.0
multimanga,0,1,fugal_init,2,0.8,0.840637,0.0,0.0
multimanga,0,1,fugal_init,2,1.0,0.840637,0.0,0.0
multimanga,0,1,qap_init,,,0.853586,0.0,0.0
multimanga,0,2,fugal_init,0.05,0.2,0.845618,0.0,0.0
multimanga,0,2,fugal_init,0.05,0.4,0.846614,0.0,0.0
multimanga,0,2,fugal_init,0.05,0.6,0.838645,0.0,0.0
multimanga,0,2,fugal_init,0.05,0.8,0.838645,0.0,0.0
multimanga,0,2,fugal_init,0.05,1.0,0.838645,0.0,0.0
multimanga,0,2,fugal_init,0.1,0.2,0.839641,0.0,0.0
multimanga,0,2,fugal_init,0.1,0.4,0.838645,0.0,0.0
multimanga,0,2,fugal_init,0.1,0.6,0.838645,0.0,0.0
multimanga,0,2,fugal_init,0.1,0.8,0.838645,0.0,0.0
multimanga,0,2,fugal_init,0.1,1.0,0.838645,0.0,0.0
multimanga,0,2,fugal_init,0.3,0.2,0.836653,0.0,0.0
multimanga,0,2,fugal_init,0.3,0.4,0.838645,0.0,0.0
multimanga,0,2,fugal_init,0.3,0.6,0.838645,0.0,0.0
multimanga,0,2,fugal_init,0.3,0.8,0.838645,0.0,0.0
multimanga,0,2,fugal_init,0.3,1.0,0.838645,0.0,0.0
multimanga,0,2,fugal_init,0.5,0.2,0.838645,0.0,0.0
multimanga,0,2,fugal_init,0.5,0.4,0.838645,0.0,0.0
multimanga,0,2,fugal_init,0.5,0.6,0.838645,0.0,0.0
multimanga,0,2,fugal_init,0.5,0.8,0.838645,0.0,0.0
multimanga,0,2,fugal_init,0.5,1.0,0.838645,0.0,0.0
multimanga,0,2,fugal_init,1,0.2,0.838645,0.0,0.0
multimanga,0,2,fugal_init,1,0.4,0.838645,0.0,0.0
multimanga,0,2,fugal_init,1,0.6,0.838645,0.0,0.0
multimanga,0,2,fugal_init,1,0.8,0.838645,0.0,0.0
multimanga,0,2,fugal_init,1,1.0,0.838645,0.0,0.0
multimanga,0,2,fugal_init,2,0.2,0.839641,0.0,0.0
multimanga,0,2,fugal_init,2,0.4,0.838645,0.0,0.0
multimanga,0,2,fugal_init,2,0.6,0.838645,0.0,0.0
multimanga,0,2,fugal_init,2,0.8,0.838645,0.0,0.0
multimanga,0,2,fugal_init,2,1.0,0.838645,0.0,0.0
multimanga,0,2,qap_init,,,0.828685,0.0,0.0
multimanga,10,0,fugal_init,0.05,0.2,0.700199,2194.0,1582.0
multimanga,10,0,fugal_init,0.05,0.4,0.708167,2226.0,1582.0
multimanga,10,0,fugal_init,0.05,0.6,0.712151,2250.0,1582.0
multimanga,10,0,fugal_init,0.05,0.8,0.715139,2250.0,1582.0
multimanga,10,0,fugal_init,0.05,1.0,0.714143,2254.0,1582.0
multimanga,10,0,fugal_init,0.1,0.2,0.709163,2174.0,1582.0
multimanga,10,0,fugal_init,0.1,0.4,0.722112,2178.0,1582.0
multimanga,10,0,fugal_init,0.1,0.6,0.719124,2170.0,1582.0
multimanga,10,0,fugal_init,0.1,0.8,0.718127,2170.0,1582.0
multimanga,10,0,fugal_init,0.1,1.0,0.710159,2178.0,1582.0
multimanga,10,0,fugal_init,0.3,0.2,0.772908,1850.0,1582.0
multimanga,10,0,fugal_init,0.3,0.4,0.768924,1854.0,1582.0
multimanga,10,0,fugal_init,0.3,0.6,0.76494,1850.0,1582.0
multimanga,10,0,fugal_init,0.3,0.8,0.761952,1854.0,1582.0
multimanga,10,0,fugal_init,0.3,1.0,0.756972,1874.0,1582.0
multimanga,10,0,fugal_init,0.5,0.2,0.760956,1886.0,1582.0
multimanga,10,0,fugal_init,0.5,0.4,0.757968,1882.0,1582.0
multimanga,10,0,fugal_init,0.5,0.6,0.752988,1906.0,1582.0
multimanga,10,0,fugal_init,0.5,0.8,0.751992,1906.0,1582.0
multimanga,10,0,fugal_init,0.5,1.0,0.751992,1906.0,1582.0
multimanga,10,0,fugal_init,1,0.2,0.746016,1982.0,1582.0
multimanga,10,0,fugal_init,1,0.4,0.744024,1982.0,1582.0
multimanga,10,0,fugal_init,1,0.6,0.736056,2002.0,1582.0
multimanga,10,0,fugal_init,1,0.8,0.736056,2006.0,1582.0
multimanga,10,0,fugal_init,1,1.0,0.737052,2006.0,1582.0
multimanga,10,0,fugal_init,2,0.2,0.722112,2174.0,1582.0
multimanga,10,0,fugal_init,2,0.4,0.72012,2182.0,1582.0
multimanga,10,0,fugal_init,2,0.6,0.72012,2186.0,1582.0
multimanga,10,0,fugal_init,2,0.8,0.721116,2186.0,1582.0
multimanga,10,0,fugal_init,2,1.0,0.721116,2194.0,1582.0
multimanga,10,0,qap_init,,,0.762948,1906.0,1582.0
multimanga,10,1,fugal_init,0.05,0.2,0.693227,2418.0,1606.0
multimanga,10,1,fugal_init,0.05,0.4,0.692231,2438.0,1606.0
multimanga,10,1,fugal_init,0.05,0.6,0.696215,2438.0,1606.0
multimanga,10,1,fugal_init,0.05,0.8,0.684263,2434.0,1606.0
multimanga,10,1,fugal_init,0.05,1.0,0.691235,2454.0,1606.0
multimanga,10,1,fugal_init,0.1,0.2,0.705179,2402.0,1606.0
multimanga,10,1,fugal_init,0.1,0.4,0.697211,2398.0,1606.0
multimanga,10,1,fugal_init,0.1,0.6,0.693227,2434.0,1606.0
multimanga,10,1,fugal_init,0.1,0.8,0.691235,2438.0,1606.0
multimanga,10,1,fugal_init,0.1,1.0,0.694223,2426.0,1606.0
multimanga,10,1,fugal_init,0.3,0.2,0.76494,1870.0,1606.0
multimanga,10,1,fugal_init,0.3,0.4,0.765936,1870.0,1606.0
multimanga,10,1,fugal_init,0.3,0.6,0.76992,1878.0,1606.0
multimanga,10,1,fugal_init,0.3,0.8,0.766932,1878.0,1606.0
multimanga,10,1,fugal_init,0.3,1.0,0.767928,1874.0,1606.0
multimanga,10,1,fugal_init,0.5,0.2,0.768924,1870.0,1606.0
multimanga,10,1,fugal_init,0.5,0.4,0.76992,1882.0,1606.0
multimanga,10,1,fugal_init,0.5,0.6,0.76992,1886.0,1606.0
multimanga,10,1,fugal_init,0.5,0.8,0.767928,1894.0,1606.0
multimanga,10,1,fugal_init,0.5,1.0,0.760956,1898.0,1606.0
multimanga,10,1,fugal_init,1,0.2,0.776892,1858.0,1606.0
multimanga,10,1,fugal_init,1,0.4,0.770916,1858.0,1606.0
multimanga,10,1,fugal_init,1,0.6,0.771912,1858.0,1606.0
multimanga,10,1,fugal_init,1,0.8,0.76494,1862.0,1606.0
multimanga,10,1,fugal_init,1,1.0,0.766932,1862.0,1606.0
multimanga,10,1,fugal_init,2,0.2,0.775896,1790.0,1606.0
multimanga,10,1,fugal_init,2,0.4,0.775896,1790.0,1606.0
multimanga,10,1,fugal_init,2,0.6,0.777888,1778.0,1606.0
multimanga,10,1,fugal_init,2,0.8,0.7749,1786.0,1606.0
multimanga,10,1,fugal_init,2,1.0,0.775896,1786.0,1606.0
multimanga,10,1,qap_init,,,0.723108,1910.0,1606.0
multimanga,10,2,fugal_init,0.05,0.2,0.654382,3044.0,1796.0
multimanga,10,2,fugal_init,0.05,0.4,0.658367,3040.0,1796.0
multimanga,10,2,fugal_init,0.05,0.6,0.662351,3076.0,1796.0
multimanga,10,2,fugal_init,0.05,0.8,0.667331,3108.0,1796.0
multimanga,10,2,fugal_init,0.05,1.0,0.666335,3164.0,1796.0
multimanga,10,2,fugal_init,0.1,0.2,0.658367,3036.0,1796.0
multimanga,10,2,fugal_init,0.1,0.4,0.671315,3036.0,1796.0
multimanga,10,2,fugal_init,0.1,0.6,0.666335,3056.0,1796.0
multimanga,10,2,fugal_init,0.1,0.8,0.670319,3056.0,1796.0
multimanga,10,2,fugal_init,0.1,1.0,0.669323,3096.0,1796.0
multimanga,10,2,fugal_init,0.3,0.2,0.680279,3040.0,1796.0
multimanga,10,2,fugal_init,0.3,0.4,0.687251,3060.0,1796.0
multimanga,10,2,fugal_init,0.3,0.6,0.690239,3064.0,1796.0
multimanga,10,2,fugal_init,0.3,0.8,0.690239,3084.0,1796.0
multimanga,10,2,fugal_init,0.3,1.0,0.693227,3072.0,1796.0
multimanga,10,2,fugal_init,0.5,0.2,0.691235,3068.0,1796.0
multimanga,10,2,fugal_init,0.5,0.4,0.697211,3072.0,1796.0
multimanga,10,2,fugal_init,0.5,0.6,0.692231,3084.0,1796.0
multimanga,10,2,fugal_init,0.5,0.8,0.695219,3092.0,1796.0
multimanga,10,2,fugal_init,0.5,1.0,0.697211,3124.0,1796.0
multimanga,10,2,fugal_init,1,0.2,0.716135,2704.0,1796.0
multimanga,10,2,fugal_init,1,0.4,0.721116,2696.0,1796.0
multimanga,10,2,fugal_init,1,0.6,0.722112,2700.0,1796.0
multimanga,10,2,fugal_init,1,0.8,0.724104,2708.0,1796.0
multimanga,10,2,fugal_init,1,1.0,0.719124,2708.0,1796.0
multimanga,10,2,fugal_init,2,0.2,0.709163,2992.0,1796.0
multimanga,10,2,fugal_init,2,0.4,0.710159,2960.0,1796.0
multimanga,10,2,fugal_init,2,0.6,0.709163,2964.0,1796.0
multimanga,10,2,fugal_init,2,0.8,0.710159,3028.0,1796.0
multimanga,10,2,fugal_init,2,1.0,0.711155,3028.0,1796.0
multimanga,10,2,qap_init,,,0.659363,3216.0,1796.0
multimanga,15,0,fugal_init,0.05,0.2,0.606574,4202.0,2382.0
multimanga,15,0,fugal_init,0.05,0.4,0.588645,4290.0,2382.0
multimanga,15,0,fugal_init,0.05,0.6,0.592629,4314.0,2382.0
multimanga,15,0,fugal_init,0.05,0.8,0.588645,4362.0,2382.0
multimanga,15,0,fugal_init,0.05,1.0,0.604582,4366.0,2382.0
multimanga,15,0,fugal_init,0.1,0.2,0.646414,3578.0,2382.0
multimanga,15,0,fugal_init,0.1,0.4,0.654382,3598.0,2382.0
multimanga,15,0,fugal_init,0.1,0.6,0.654382,3606.0,2382.0
multimanga,15,0,fugal_init,0.1,0.8,0.65239,3622.0,2382.0
multimanga,15,0,fugal_init,0.1,1.0,0.649402,3650.0,2382.0
multimanga,15,0,fugal_init,0.3,0.2,0.664343,3614.0,2382.0
multimanga,15,0,fugal_init,0.3,0.4,0.662351,3618.0,2382.0
multimanga,15,0,fugal_init,0.3,0.6,0.657371,3622.0,2382.0
multimanga,15,0,fugal_init,0.3,0.8,0.659363,3618.0,2382.0
multimanga,15,0,fugal_init,0.3,1.0,0.659363,3618.0,2382.0
multimanga,15,0,fugal_init,0.5,0.2,0.673307,3462.0,2382.0
multimanga,15,0,fugal_init,0.5,0.4,0.669323,3462.0,2382.0
multimanga,15,0,fugal_init,0.5,0.6,0.668327,3458.0,2382.0
multimanga,15,0,fugal_init,0.5,0.8,0.668327,3450.0,2382.0
multimanga,15,0,fugal_init,0.5,1.0,0.663347,3462.0,2382.0
multimanga,15,0,fugal_init,1,0.2,0.666335,3530.0,2382.0
multimanga,15,0,fugal_init,1,0.4,0.658367,3538.0,2382.0
multimanga,15,0,fugal_init,1,0.6,0.655378,3542.0,2382.0
multimanga,15,0,fugal_init,1,0.8,0.655378,3554.0,2382.0
multimanga,15,0,fugal_init,1,1.0,0.655378,3562.0,2382.0
multimanga,15,0,fugal_init,2,0.2,0.64741,3730.0,2382.0
multimanga,15,0,fugal_init,2,0.4,0.649402,3738.0,2382.0
multimanga,15,0,fugal_init,2,0.6,0.651394,3738.0,2382.0
multimanga,15,0,fugal_init,2,0.8,0.650398,3750.0,2382.0
multimanga,15,0,fugal_init,2,1.0,0.651394,3750.0,2382.0
multimanga,15,0,qap_init,,,0.641434,3958.0,2382.0
multimanga,15,1,fugal_init,0.05,0.2,0.578685,4202.0,2402.0
multimanga,15,1,fugal_init,0.05,0.4,0.560757,4350.0,2402.0
multimanga,15,1,fugal_init,0.05,0.6,0.566733,4390.0,2402.0
multimanga,15,1,fugal_init,0.05,0.8,0.562749,4438.0,2402.0
multimanga,15,1,fugal_init,0.05,1.0,0.555777,4478.0,2402.0
multimanga,15,1,fugal_init,0.1,0.2,0.596614,3666.0,2402.0
multimanga,15,1,fugal_init,0.1,0.4,0.60259,3666.0,2402.0
multimanga,15,1,fugal_init,0.1,0.6,0.59761,3710.0,2402.0
multimanga,15,1,fugal_init,0.1,0.8,0.610558,3754.0,2402.0
multimanga,15,1,fugal_init,0.1,1.0,0.606574,3774.0,2402.0
multimanga,15,1,fugal_init,0.3,0.2,0.61753,3710.0,2402.0
multimanga,15,1,fugal_init,0.3,0.4,0.630478,3686.0,2402.0
multimanga,15,1,fugal_init,0.3,0.6,0.623506,3722.0,2402.0
multimanga,15,1,fugal_init,0.3,0.8,0.628486,3726.0,2402.0
multimanga,15,1,fugal_init,0.3,1.0,0.625498,3734.0,2402.0
multimanga,15,1,fugal_init,0.5,0.2,0.668327,3266.0,2402.0
multimanga,15,1,fugal_init,0.5,0.4,0.661355,3278.0,2402.0
multimanga,15,1,fugal_init,0.5,0.6,0.657371,3294.0,2402.0
multimanga,15,1,fugal_init,0.5,0.8,0.650398,3310.0,2402.0
multimanga,15,1,fugal_init,0.5,1.0,0.648406,3318.0,2402.0
multimanga,15,1,fugal_init,1,0.2,0.676295,3194.0,2402.0
multimanga,15,1,fugal_init,1,0.4,0.670319,3218.0,2402.0
multimanga,15,1,fugal_init,1,0.6,0.668327,3230.0,2402.0
multimanga,15,1,fugal_init,1,0.8,0.663347,3230.0,2402.0
multimanga,15,1,fugal_init,1,1.0,0.659363,3254.0,2402.0
multimanga,15,1,fugal_init,2,0.2,0.660359,3414.0,2402.0
multimanga,15,1,fugal_init,2,0.4,0.659363,3426.0,2402.0
multimanga,15,1,fugal_init,2,0.6,0.660359,3434.0,2402.0
multimanga,15,1,fugal_init,2,0.8,0.660359,3446.0,2402.0
multimanga,15,1,fugal_init,2,1.0,0.663347,3482.0,2402.0
multimanga,15,1,qap_init,,,0.648406,3742.0,2402.0
multimanga,15,2,fugal_init,0.05,0.2,0.566733,4562.0,2626.0
multimanga,15,2,fugal_init,0.05,0.4,0.577689,4630.0,2626.0
multimanga,15,2,fugal_init,0.05,0.6,0.574701,4830.0,2626.0
multimanga,15,2,fugal_init,0.05,0.8,0.569721,4882.0,2626.0
